timestamp,value,epc
08/06/2023 06:30,21,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 07:00,23.75,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 07:00,21,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 07:30,23.5,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 07:30,20.75,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 08:00,23.5,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 08:00,20.75,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 08:30,20.5,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 08:30,23.5,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 09:00,23.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 09:30,23.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 09:30,20.5,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 10:00,20.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 10:00,23,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 10:30,23,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 10:30,20.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 11:00,20.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 11:00,23,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 11:30,23.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 11:30,20.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 12:00,23.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 12:00,20.5,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 12:30,23.5,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 12:30,20.75,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 13:00,20.75,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 13:00,23.75,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 13:30,23.75,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 13:30,21,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 14:00,21,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 14:00,24,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 14:30,24,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 15:00,21.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
